object_id,right_ascension,declination,segmentation_area,flux_detection_total,fluxerr_detection_total,vis_det,ellipticity,det_quality_flag,flux_vis_1fwhm_aper,fluxerr_vis_1fwhm_aper,flux_y_1fwhm_aper,fluxerr_y_1fwhm_aper,set_id,role,grade,field,tile_id,mag_total,log_area,reference_rank,match_distance_arcsec,match_delta_mag,match_delta_log_area,match_cost,nearest_published_candidate_arcsec,snr_total,color_vis_y,path_vis,zoobot_candidate_neighbour_fraction,dino_candidate_neighbour_fraction
-589257492489565961,58.92574921328832,-48.95659616705754,4165,72.95098114013672,0.2536678612232208,1,0.0766528025269508,2,14.584413528442385,0.048489823937416,38.682865142822266,0.3629621565341949,set_-589257492489565961,candidate,A,south,102020532.0,19.24242215692865,3.6196150057428063,0,0.0,0.0,0.0,0.0,0.0,287.5846423285835,1.0590741595982962,data/raw/cutouts/-589257492489565961_VIS.fits,0.9,0.7
-589269309489438212,58.92693091188977,-48.94382126116073,3400,90.42283630371094,0.2883032560348511,1,0.681587278842926,0,13.483939170837402,0.0494628064334392,40.71175003051758,0.337703675031662,set_-589257492489565961,reference,unlabelled,south,,19.009304686305303,3.531478917042255,1,46.074438906956246,-0.2331174706233483,-0.0881360887005513,0.7998387595820461,46.074438906961966,313.6379295445082,1.199757466654236,data/raw/cutouts/-589269309489438212_VIS.fits,0.1,0.1
-590671118493770057,59.06711187621752,-49.37700571561222,2174,38.17421340942383,0.3051126599311828,1,0.1189879700541496,0,8.320449829101562,0.0534720383584499,20.47359275817871,0.2229788303375244,set_-590814898493650143,reference,unlabelled,south,,19.94557475735313,3.337259539750276,1,54.76811322848925,-0.0893558558513873,-0.0166566911700876,0.0982240833854634,54.76811322849365,125.11514080744438,0.9776181355774048,data/raw/cutouts/-590671118493770057_VIS.fits,0.8,0.5
-590814898493650143,59.08148989976037,-49.36501436418274,2259,35.15829086303711,0.2422157824039459,1,0.1971689760684967,2,6.73293399810791,0.0431561209261417,22.55763816833496,0.2682577967643738,set_-590814898493650143,candidate,B,south,102020059.0,20.03493061320452,3.353916230920363,0,0.0,0.0,0.0,0.0,0.0,145.15276632306,1.312723172467759,data/raw/cutouts/-590814898493650143_VIS.fits,0.9,0.6
-595646727509469177,59.56467277951752,-50.94691775377698,1555,21.3694076538086,0.2239634543657302,1,0.2171027809381485,0,4.433065414428711,0.0370814725756645,20.504196166992188,0.2160797119140625,set_-595646727509469177,candidate,A,south,102018668.0,20.57551879007973,3.191730393362856,0,0.0,0.0,0.0,0.0,0.0,95.41470823589174,1.6628465208874277,data/raw/cutouts/-595646727509469177_VIS.fits,0.9,0.8
-595703430509405428,59.5703430824632,-50.940542871156936,1222,23.043682098388672,0.2121108621358871,1,0.0519745238125324,0,4.027097225189209,0.0349002890288829,8.557311058044434,0.1612162142992019,set_-595646727509469177,reference,unlabelled,south,,20.493620311901825,3.087071205906536,1,26.308036886387512,-0.081898478177905,-0.1046591874563209,0.3489582434605495,26.30803688639629,108.63980215980608,0.8183630101851898,data/raw/cutouts/-595703430509405428_VIS.fits,0.6,0.4
-601657296470027378,60.165729654101575,-47.002737869545705,2779,34.9365234375,0.2300473302602768,1,0.1016543209552764,0,7.041860580444336,0.0357463061809539,19.38494110107422,0.2525930106639862,set_-601657296470027378,candidate,B,south,102022476.0,20.041800785519992,3.443888546777372,0,0.0,0.0,0.0,0.0,0.0,151.86667629645007,1.0994426585750765,data/raw/cutouts/-601657296470027378_VIS.fits,1.0,0.8
-601846137470083649,60.18461378762755,-47.00836499219549,2605,35.28486633300781,0.2381048649549484,1,0.3451533913612366,0,5.872843265533447,0.03284377977252,19.854167938232425,29.456018447875977,set_-601657296470027378,reference,unlabelled,south,,20.031028808579222,3.4158077276355434,1,50.592149389025685,-0.0107719769407665,-0.0280808191418286,0.0231970082178233,50.59214938900016,148.19044684233577,1.3225082013316305,data/raw/cutouts/-601846137470083649_VIS.fits,0.4,0.6
-605802480487234091,60.58024803348568,-48.72340912387143,2485,40.7832145690918,0.2338244616985321,1,0.6885046362876892,0,5.245783805847168,0.0323094390332698,13.593354225158691,0.1897847950458526,set_-606090281487314103,reference,unlabelled,south,,19.873796364332588,3.395326393069351,1,74.16651231552544,0.1200461231058263,0.0261105356592081,0.1818829596529899,74.166512315536,174.41808386016194,1.0337906153102785,data/raw/cutouts/-605802480487234091_VIS.fits,0.1,0.2
-606090281487314103,60.60902818000293,-48.73141034503661,2340,45.55120849609375,0.2333869487047195,1,0.3144665956497192,0,10.699145317077637,0.0511186383664608,29.489913940429688,0.285294622182846,set_-606090281487314103,candidate,B,south,102021013.0,19.75375024122676,3.369215857410143,0,0.0,0.0,0.0,0.0,0.0,195.17461772776767,1.1008110474137414,data/raw/cutouts/-606090281487314103_VIS.fits,0.8,0.6
